jaar;gebiedcode15;gebiedcodetype;gebiednaam;variabele;waarde
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUS_P;1.2
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUS_P;1.2
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUS_P;1.2
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUS_P;1.2
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79V;319
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79V;312
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79V;317
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79V;318
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79V;287
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79M;145
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79M;148
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79M;144
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79M;136
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P65_79M;120
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSV;122
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSV;112
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSV;108
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSV;108
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSV;114
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSM;40
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSM;30
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSM;33
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSM;29
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV1P80PLUSM;27
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV0_4;658
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV0_4;669
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV0_4;698
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV0_4;738
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV0_4;777
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV5_9;415
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV5_9;427
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV5_9;429
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV5_9;416
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV5_9;404
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV10_14;342
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV10_14;320
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV10_14;303
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV10_14;293
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV10_14;289
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV15_19;338
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV15_19;344
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV15_19;326
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV15_19;336
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV15_19;319
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV20_24;830
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV20_24;807
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV20_24;913
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV20_24;949
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV20_24;911
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV25_29;1763
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV25_29;1849
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV25_29;1775
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV25_29;1752
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV25_29;1600
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV30_34;1876
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV30_34;1757
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV30_34;1686
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV30_34;1567
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV30_34;1559
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV35_39;1054
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV35_39;1095
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV35_39;1197
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV35_39;1183
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV35_39;1184
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV40_44;828
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV40_44;843
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV40_44;858
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV40_44;943
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV40_44;987
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV45_49;821
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV45_49;829
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV45_49;886
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV45_49;849
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV45_49;819
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV50_54;718
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV50_54;729
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV50_54;699
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV50_54;696
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV50_54;668
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV55_59;599
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV55_59;557
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV55_59;549
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV55_59;526
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV55_59;518
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV60_64;458
2019;K44;WIJKEN;Hoofddorppleinbuurt;BEV60_64;461
2017;K44;WIJKEN;Hoofddorppleinbuurt;BEV60_64;431
2016;K44;WIJKEN;Hoofddorppleinbuurt;BEV60_64;426
2015;K44;WIJKEN;Hoofddorppleinbuurt;BEV60_64;450
2020;K44;WIJKEN;Hoofddorppleinbuurt;BEV65_69;380
2018;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ1_P;23
2017;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ1_P;24
2016;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ1_P;24
2015;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ1_P;25
2018;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ2_P;20
2017;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ2_P;20
2016;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ2_P;19
2015;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ2_P;19
2018;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ3_P;18
2017;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ3_P;18
2016;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ3_P;18
2015;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ3_P;19
2018;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ4_P;17
2017;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ4_P;16
2016;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ4_P;16
2015;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ4_P;15
2018;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ5_P;23
2017;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ5_P;22
2016;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ5_P;22
2015;K44;WIJKEN;Hoofddorppleinbuurt;IINKQ5_P;22
2020;K45;WIJKEN;Schinkelbuurt;BEVTOTAAL;3958
2019;K45;WIJKEN;Schinkelbuurt;BEVTOTAAL;3934
2017;K45;WIJKEN;Schinkelbuurt;BEVTOTAAL;3837
2016;K45;WIJKEN;Schinkelbuurt;BEVTOTAAL;3844
2015;K45;WIJKEN;Schinkelbuurt;BEVTOTAAL;3801
2020;K45;WIJKEN;Schinkelbuurt;BEVMAN;1869
2019;K45;WIJKEN;Schinkelbuurt;BEVMAN;1843
2017;K45;WIJKEN;Schinkelbuurt;BEVMAN;1801
2016;K45;WIJKEN;Schinkelbuurt;BEVMAN;1816
2015;K45;WIJKEN;Schinkelbuurt;BEVMAN;1807
2020;K45;WIJKEN;Schinkelbuurt;BEVVROUW;2089
2019;K45;WIJKEN;Schinkelbuurt;BEVVROUW;2091
2017;K45;WIJKEN;Schinkelbuurt;BEVVROUW;2036
2016;K45;WIJKEN;Schinkelbuurt;BEVVROUW;2028
2015;K45;WIJKEN;Schinkelbuurt;BEVVROUW;1994
2020;K45;WIJKEN;Schinkelbuurt;BEVMAN_P;47.2
2019;K45;WIJKEN;Schinkelbuurt;BEVMAN_P;46.8
2017;K45;WIJKEN;Schinkelbuurt;BEVMAN_P;46.9
2016;K45;WIJKEN;Schinkelbuurt;BEVMAN_P;47.2
2015;K45;WIJKEN;Schinkelbuurt;BEVMAN_P;47.5
2020;K45;WIJKEN;Schinkelbuurt;BEVVROUW_P;52.8
2019;K45;WIJKEN;Schinkelbuurt;BEVVROUW_P;53.2
2017;K45;WIJKEN;Schinkelbuurt;BEVVROUW_P;53.1
2016;K45;WIJKEN;Schinkelbuurt;BEVVROUW_P;52.8
2015;K45;WIJKEN;Schinkelbuurt;BEVVROUW_P;52.5
2020;K45;WIJKEN;Schinkelbuurt;BEVDICHT;13503
2019;K45;WIJKEN;Schinkelbuurt;BEVDICHT;13422
2017;K45;WIJKEN;Schinkelbuurt;BEVDICHT;13147
2016;K45;WIJKEN;Schinkelbuurt;BEVDICHT;13255
2015;K45;WIJKEN;Schinkelbuurt;BEVDICHT;13107
2020;K45;WIJKEN;Schinkelbuurt;BEVSUR;169
2019;K45;WIJKEN;Schinkelbuurt;BEVSUR;179
2017;K45;WIJKEN;Schinkelbuurt;BEVSUR;181
2016;K45;WIJKEN;Schinkelbuurt;BEVSUR;181
2015;K45;WIJKEN;Schinkelbuurt;BEVSUR;179
2020;K45;WIJKEN;Schinkelbuurt;BEVANTIL;26
2019;K45;WIJKEN;Schinkelbuurt;BEVANTIL;27
2017;K45;WIJKEN;Schinkelbuurt;BEVANTIL;27
2016;K45;WIJKEN;Schinkelbuurt;BEVANTIL;28
2015;K45;WIJKEN;Schinkelbuurt;BEVANTIL;29
2020;K45;WIJKEN;Schinkelbuurt;BEVTURK;73
2019;K45;WIJKEN;Schinkelbuurt;BEVTURK;76
2017;K45;WIJKEN;Schinkelbuurt;BEVTURK;63
2016;K45;WIJKEN;Schinkelbuurt;BEVTURK;62
2015;K45;WIJKEN;Schinkelbuurt;BEVTURK;59
2020;K45;WIJKEN;Schinkelbuurt;BEVMAROK;107
2019;K45;WIJKEN;Schinkelbuurt;BEVMAROK;105
2017;K45;WIJKEN;Schinkelbuurt;BEVMAROK;98
2016;K45;WIJKEN;Schinkelbuurt;BEVMAROK;102
2015;K45;WIJKEN;Schinkelbuurt;BEVMAROK;101
2020;K45;WIJKEN;Schinkelbuurt;BEVOVNW;405
2019;K45;WIJKEN;Schinkelbuurt;BEVOVNW;377
2017;K45;WIJKEN;Schinkelbuurt;BEVOVNW;307
2016;K45;WIJKEN;Schinkelbuurt;BEVOVNW;270
2015;K45;WIJKEN;Schinkelbuurt;BEVOVNW;254
2020;K45;WIJKEN;Schinkelbuurt;BEVWEST;1029
2019;K45;WIJKEN;Schinkelbuurt;BEVWEST;965
2017;K45;WIJKEN;Schinkelbuurt;BEVWEST;831
2016;K45;WIJKEN;Schinkelbuurt;BEVWEST;812
2015;K45;WIJKEN;Schinkelbuurt;BEVWEST;789
2020;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH;2149
2019;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH;2205
2017;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH;2330
2016;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH;2389
2015;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH;2390
2020;K45;WIJKEN;Schinkelbuurt;BEVSUR_P;4.3
2019;K45;WIJKEN;Schinkelbuurt;BEVSUR_P;4.6
2017;K45;WIJKEN;Schinkelbuurt;BEVSUR_P;4.7
2016;K45;WIJKEN;Schinkelbuurt;BEVSUR_P;4.7
2015;K45;WIJKEN;Schinkelbuurt;BEVSUR_P;4.7
2020;K45;WIJKEN;Schinkelbuurt;BEVANTIL_P;0.7
2019;K45;WIJKEN;Schinkelbuurt;BEVANTIL_P;0.7
2017;K45;WIJKEN;Schinkelbuurt;BEVANTIL_P;0.7
2016;K45;WIJKEN;Schinkelbuurt;BEVANTIL_P;0.7
2015;K45;WIJKEN;Schinkelbuurt;BEVANTIL_P;0.8
2020;K45;WIJKEN;Schinkelbuurt;BEVTURK_P;1.8
2019;K45;WIJKEN;Schinkelbuurt;BEVTURK_P;1.9
2017;K45;WIJKEN;Schinkelbuurt;BEVTURK_P;1.6
2016;K45;WIJKEN;Schinkelbuurt;BEVTURK_P;1.6
2015;K45;WIJKEN;Schinkelbuurt;BEVTURK_P;1.6
2020;K45;WIJKEN;Schinkelbuurt;BEVMAROK_P;2.7
2019;K45;WIJKEN;Schinkelbuurt;BEVMAROK_P;2.7
2017;K45;WIJKEN;Schinkelbuurt;BEVMAROK_P;2.6
2016;K45;WIJKEN;Schinkelbuurt;BEVMAROK_P;2.7
2015;K45;WIJKEN;Schinkelbuurt;BEVMAROK_P;2.7
2020;K45;WIJKEN;Schinkelbuurt;BEVOVNW_P;10.2
2019;K45;WIJKEN;Schinkelbuurt;BEVOVNW_P;9.6
2017;K45;WIJKEN;Schinkelbuurt;BEVOVNW_P;8.0
2016;K45;WIJKEN;Schinkelbuurt;BEVOVNW_P;7.0
2015;K45;WIJKEN;Schinkelbuurt;BEVOVNW_P;6.7
2020;K45;WIJKEN;Schinkelbuurt;BEVWEST_P;26.0
2019;K45;WIJKEN;Schinkelbuurt;BEVWEST_P;24.5
2017;K45;WIJKEN;Schinkelbuurt;BEVWEST_P;21.7
2016;K45;WIJKEN;Schinkelbuurt;BEVWEST_P;21.1
2015;K45;WIJKEN;Schinkelbuurt;BEVWEST_P;20.8
2020;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH_P;54.3
2019;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH_P;56.0
2017;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH_P;60.7
2016;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH_P;62.1
2015;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH_P;62.9
2020;K45;WIJKEN;Schinkelbuurt;BEVNW;780
2019;K45;WIJKEN;Schinkelbuurt;BEVNW;764
2017;K45;WIJKEN;Schinkelbuurt;BEVNW;676
2016;K45;WIJKEN;Schinkelbuurt;BEVNW;643
2015;K45;WIJKEN;Schinkelbuurt;BEVNW;622
2020;K45;WIJKEN;Schinkelbuurt;BEVNW_P;19.7
2019;K45;WIJKEN;Schinkelbuurt;BEVNW_P;19.4
2017;K45;WIJKEN;Schinkelbuurt;BEVNW_P;17.6
2016;K45;WIJKEN;Schinkelbuurt;BEVNW_P;16.7
2015;K45;WIJKEN;Schinkelbuurt;BEVNW_P;16.4
2020;K45;WIJKEN;Schinkelbuurt;BEVEGNW;477
2019;K45;WIJKEN;Schinkelbuurt;BEVEGNW;465
2017;K45;WIJKEN;Schinkelbuurt;BEVEGNW;398
2016;K45;WIJKEN;Schinkelbuurt;BEVEGNW;382
2015;K45;WIJKEN;Schinkelbuurt;BEVEGNW;360
2020;K45;WIJKEN;Schinkelbuurt;BEVEGWEST;658
2019;K45;WIJKEN;Schinkelbuurt;BEVEGWEST;615
2017;K45;WIJKEN;Schinkelbuurt;BEVEGWEST;495
2016;K45;WIJKEN;Schinkelbuurt;BEVEGWEST;459
2015;K45;WIJKEN;Schinkelbuurt;BEVEGWEST;427
2020;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING;1768
2019;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING;1788
2017;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING;1869
2016;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING;1923
2015;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING;1898
2020;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING_P;44.7
2019;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING_P;45.4
2017;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING_P;48.7
2016;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING_P;50.0
2015;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING_P;49.9
2017;K45;WIJKEN;Schinkelbuurt;BEVOPLLAAG_P;14
2016;K45;WIJKEN;Schinkelbuurt;BEVOPLLAAG_P;15
2015;K45;WIJKEN;Schinkelbuurt;BEVOPLLAAG_P;14
2017;K45;WIJKEN;Schinkelbuurt;BEVOPLMID_P;27
2016;K45;WIJKEN;Schinkelbuurt;BEVOPLMID_P;27
2015;K45;WIJKEN;Schinkelbuurt;BEVOPLMID_P;27
2017;K45;WIJKEN;Schinkelbuurt;BEVOPLHOOG_P;59
2016;K45;WIJKEN;Schinkelbuurt;BEVOPLHOOG_P;58
2015;K45;WIJKEN;Schinkelbuurt;BEVOPLHOOG_P;58
2018;K45;WIJKEN;Schinkelbuurt;BEVTOTAAL;3826
2018;K45;WIJKEN;Schinkelbuurt;BEVMAN;1820
2018;K45;WIJKEN;Schinkelbuurt;BEVVROUW;2006
2018;K45;WIJKEN;Schinkelbuurt;BEVMAN_P;47.6
2018;K45;WIJKEN;Schinkelbuurt;BEVVROUW_P;52.4
2018;K45;WIJKEN;Schinkelbuurt;BEVDICHT;13060
2018;K45;WIJKEN;Schinkelbuurt;BEVSUR;179
2018;K45;WIJKEN;Schinkelbuurt;BEVANTIL;26
2018;K45;WIJKEN;Schinkelbuurt;BEVTURK;73
2018;K45;WIJKEN;Schinkelbuurt;BEVMAROK;97
2018;K45;WIJKEN;Schinkelbuurt;BEVOVNW;329
2018;K45;WIJKEN;Schinkelbuurt;BEVWEST;897
2018;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH;2225
2018;K45;WIJKEN;Schinkelbuurt;BEVSUR_P;4.7
2018;K45;WIJKEN;Schinkelbuurt;BEVANTIL_P;0.7
2018;K45;WIJKEN;Schinkelbuurt;BEVTURK_P;1.9
2018;K45;WIJKEN;Schinkelbuurt;BEVMAROK_P;2.5
2018;K45;WIJKEN;Schinkelbuurt;BEVOVNW_P;8.6
2018;K45;WIJKEN;Schinkelbuurt;BEVWEST_P;23.4
2018;K45;WIJKEN;Schinkelbuurt;BEVAUTOCH_P;58.2
2018;K45;WIJKEN;Schinkelbuurt;BEVNW;704
2018;K45;WIJKEN;Schinkelbuurt;BEVNW_P;18.4
2018;K45;WIJKEN;Schinkelbuurt;BEVEGNW;422
2018;K45;WIJKEN;Schinkelbuurt;BEVEGWEST;559
2018;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING;1814
2018;K45;WIJKEN;Schinkelbuurt;BEVNSTEDELING_P;47.4
2018;K45;WIJKEN;Schinkelbuurt;BEVOPLLAAG_P;15
2018;K45;WIJKEN;Schinkelbuurt;BEVOPLMID_P;27
2018;K45;WIJKEN;Schinkelbuurt;BEVOPLHOOG_P;58
2018;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND;385
2018;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND_P;15.9
2018;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS;37
2018;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS_P;1.0
2018;K45;WIJKEN;Schinkelbuurt;BEV1P65_79V;111
2018;K45;WIJKEN;Schinkelbuurt;BEV1P65_79M;69
2018;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSV;27
2018;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSM;10
2018;K45;WIJKEN;Schinkelbuurt;BEV0_4;182
2018;K45;WIJKEN;Schinkelbuurt;BEV5_9;104
2018;K45;WIJKEN;Schinkelbuurt;BEV10_14;100
2018;K45;WIJKEN;Schinkelbuurt;BEV15_19;97
2018;K45;WIJKEN;Schinkelbuurt;BEV20_24;308
2018;K45;WIJKEN;Schinkelbuurt;BEV25_29;582
2018;K45;WIJKEN;Schinkelbuurt;BEV30_34;599
2018;K45;WIJKEN;Schinkelbuurt;BEV35_39;350
2018;K45;WIJKEN;Schinkelbuurt;BEV40_44;273
2018;K45;WIJKEN;Schinkelbuurt;BEV45_49;253
2018;K45;WIJKEN;Schinkelbuurt;BEV50_54;246
2018;K45;WIJKEN;Schinkelbuurt;BEV55_59;229
2018;K45;WIJKEN;Schinkelbuurt;BEV60_64;161
2020;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND;397
2019;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND;395
2017;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND;404
2016;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND;390
2015;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND;395
2020;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND_P;15.9
2019;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND_P;15.9
2017;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND_P;16.7
2016;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND_P;16.2
2015;K45;WIJKEN;Schinkelbuurt;BEVHHMKIND_P;16.6
2020;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS;45
2019;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS;40
2017;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS;41
2016;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS;39
2015;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS;40
2020;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS_P;1.1
2019;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS_P;1.0
2017;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS_P;1.1
2016;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS_P;1.0
2015;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUS_P;1.1
2020;K45;WIJKEN;Schinkelbuurt;BEV1P65_79V;137
2019;K45;WIJKEN;Schinkelbuurt;BEV1P65_79V;129
2017;K45;WIJKEN;Schinkelbuurt;BEV1P65_79V;106
2016;K45;WIJKEN;Schinkelbuurt;BEV1P65_79V;101
2015;K45;WIJKEN;Schinkelbuurt;BEV1P65_79V;94
2020;K45;WIJKEN;Schinkelbuurt;BEV1P65_79M;92
2019;K45;WIJKEN;Schinkelbuurt;BEV1P65_79M;90
2017;K45;WIJKEN;Schinkelbuurt;BEV1P65_79M;64
2016;K45;WIJKEN;Schinkelbuurt;BEV1P65_79M;60
2015;K45;WIJKEN;Schinkelbuurt;BEV1P65_79M;59
2020;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSV;33
2019;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSV;30
2017;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSV;30
2016;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSV;29
2015;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSV;31
2020;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSM;12
2019;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSM;10
2017;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSM;11
2016;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSM;10
2015;K45;WIJKEN;Schinkelbuurt;BEV1P80PLUSM;9
2020;K45;WIJKEN;Schinkelbuurt;BEV0_4;174
2019;K45;WIJKEN;Schinkelbuurt;BEV0_4;191
2017;K45;WIJKEN;Schinkelbuurt;BEV0_4;176
2016;K45;WIJKEN;Schinkelbuurt;BEV0_4;179
2015;K45;WIJKEN;Schinkelbuurt;BEV0_4;197
2020;K45;WIJKEN;Schinkelbuurt;BEV5_9;108
2019;K45;WIJKEN;Schinkelbuurt;BEV5_9;109
2017;K45;WIJKEN;Schinkelbuurt;BEV5_9;109
2016;K45;WIJKEN;Schinkelbuurt;BEV5_9;111
2015;K45;WIJKEN;Schinkelbuurt;BEV5_9;104
2020;K45;WIJKEN;Schinkelbuurt;BEV10_14;105
2019;K45;WIJKEN;Schinkelbuurt;BEV10_14;100
2017;K45;WIJKEN;Schinkelbuurt;BEV10_14;107
2016;K45;WIJKEN;Schinkelbuurt;BEV10_14;95
2015;K45;WIJKEN;Schinkelbuurt;BEV10_14;99
2020;K45;WIJKEN;Schinkelbuurt;BEV15_19;115
2019;K45;WIJKEN;Schinkelbuurt;BEV15_19;117
2017;K45;WIJKEN;Schinkelbuurt;BEV15_19;102
2016;K45;WIJKEN;Schinkelbuurt;BEV15_19;111
2015;K45;WIJKEN;Schinkelbuurt;BEV15_19;108
2020;K45;WIJKEN;Schinkelbuurt;BEV20_24;272
2019;K45;WIJKEN;Schinkelbuurt;BEV20_24;263
2017;K45;WIJKEN;Schinkelbuurt;BEV20_24;332
2016;K45;WIJKEN;Schinkelbuurt;BEV20_24;305
2015;K45;WIJKEN;Schinkelbuurt;BEV20_24;313
2020;K45;WIJKEN;Schinkelbuurt;BEV25_29;609
2019;K45;WIJKEN;Schinkelbuurt;BEV25_29;619
2017;K45;WIJKEN;Schinkelbuurt;BEV25_29;572
2016;K45;WIJKEN;Schinkelbuurt;BEV25_29;612
2015;K45;WIJKEN;Schinkelbuurt;BEV25_29;567
2020;K45;WIJKEN;Schinkelbuurt;BEV30_34;617
2019;K45;WIJKEN;Schinkelbuurt;BEV30_34;595
2017;K45;WIJKEN;Schinkelbuurt;BEV30_34;591
2016;K45;WIJKEN;Schinkelbuurt;BEV30_34;549
2015;K45;WIJKEN;Schinkelbuurt;BEV30_34;518
2020;K45;WIJKEN;Schinkelbuurt;BEV35_39;382
2019;K45;WIJKEN;Schinkelbuurt;BEV35_39;367
2017;K45;WIJKEN;Schinkelbuurt;BEV35_39;361
2016;K45;WIJKEN;Schinkelbuurt;BEV35_39;393
2015;K45;WIJKEN;Schinkelbuurt;BEV35_39;395
2020;K45;WIJKEN;Schinkelbuurt;BEV40_44;258
2019;K45;WIJKEN;Schinkelbuurt;BEV40_44;281
2017;K45;WIJKEN;Schinkelbuurt;BEV40_44;266
2016;K45;WIJKEN;Schinkelbuurt;BEV40_44;263
2015;K45;WIJKEN;Schinkelbuurt;BEV40_44;266
2020;K45;WIJKEN;Schinkelbuurt;BEV45_49;222
2019;K45;WIJKEN;Schinkelbuurt;BEV45_49;237
2017;K45;WIJKEN;Schinkelbuurt;BEV45_49;254
2016;K45;WIJKEN;Schinkelbuurt;BEV45_49;268
2015;K45;WIJKEN;Schinkelbuurt;BEV45_49;289
2020;K45;WIJKEN;Schinkelbuurt;BEV50_54;261
2019;K45;WIJKEN;Schinkelbuurt;BEV50_54;245
2017;K45;WIJKEN;Schinkelbuurt;BEV50_54;255
2016;K45;WIJKEN;Schinkelbuurt;BEV50_54;259
